index,datum_tenaamstelling,Alcohol,Benzine,CNG,Diesel,Elektriciteit,LNG,LPG,Waterstof,cum_Elektriciteit,cum_Benzine,cum_Diesel,cum_LPG,cum_CNG,cum_LNG,cum_Waterstof,cum_Alcohol
554,1972-08-22,0,1,0,0,0,0,0,0,0,675,15,10,0,0,0,0
555,1972-08-23,0,1,0,0,0,0,0,0,0,676,15,10,0,0,0,0
556,1972-08-25,0,2,0,0,0,0,0,0,0,678,15,10,0,0,0,0
557,1972-08-28,0,2,0,0,0,0,0,0,0,680,15,10,0,0,0,0
558,1972-08-29,0,2,0,0,0,0,0,0,0,682,15,10,0,0,0,0
559,1972-08-30,0,3,0,0,0,0,0,0,0,685,15,10,0,0,0,0
560,1972-09-01,0,1,0,0,0,0,0,0,0,686,15,10,0,0,0,0
561,1972-09-04,0,1,0,0,0,0,0,0,0,687,15,10,0,0,0,0
562,1972-09-05,0,1,0,0,0,0,0,0,0,688,15,10,0,0,0,0
563,1972-09-06,0,1,0,0,0,0,0,0,0,689,15,10,0,0,0,0
564,1972-09-08,0,1,0,0,0,0,0,0,0,690,15,10,0,0,0,0
565,1972-09-11,0,1,0,0,0,0,0,0,0,691,15,10,0,0,0,0
566,1972-09-12,0,2,0,0,0,0,0,0,0,693,15,10,0,0,0,0
567,1972-09-14,0,2,0,0,0,0,0,0,0,695,15,10,0,0,0,0
568,1972-09-15,0,1,0,0,0,0,0,0,0,696,15,10,0,0,0,0
569,1972-09-19,0,2,0,0,0,0,0,0,0,698,15,10,0,0,0,0
570,1972-09-21,0,1,0,0,0,0,0,0,0,699,15,10,0,0,0,0
571,1972-09-22,0,1,0,0,0,0,0,0,0,700,15,10,0,0,0,0
572,1972-09-26,0,1,0,0,0,0,0,0,0,701,15,10,0,0,0,0
573,1972-09-27,0,1,0,0,0,0,0,0,0,702,15,10,0,0,0,0
574,1972-10-02,0,2,0,0,0,0,0,0,0,704,15,10,0,0,0,0
575,1972-10-03,0,1,0,0,0,0,0,0,0,705,15,10,0,0,0,0
576,1972-10-04,0,1,0,0,0,0,0,0,0,706,15,10,0,0,0,0
577,1972-10-12,0,2,0,0,0,0,0,0,0,708,15,10,0,0,0,0
578,1972-10-17,0,1,0,0,0,0,0,0,0,709,15,10,0,0,0,0
579,1972-10-18,0,1,0,0,0,0,0,0,0,710,15,10,0,0,0,0
580,1972-10-20,0,3,0,0,0,0,0,0,0,713,15,10,0,0,0,0
581,1972-10-23,0,1,0,0,0,0,0,0,0,714,15,10,0,0,0,0
582,1972-10-26,0,2,0,0,0,0,0,0,0,716,15,10,0,0,0,0
583,1972-10-27,0,1,0,0,0,0,0,0,0,717,15,10,0,0,0,0
584,1972-10-30,0,1,0,0,0,0,0,0,0,718,15,10,0,0,0,0
585,1972-11-02,0,1,0,0,0,0,0,0,0,719,15,10,0,0,0,0
586,1972-11-03,0,0,0,1,0,0,0,0,0,719,16,10,0,0,0,0
587,1972-11-06,0,1,0,0,0,0,0,0,0,720,16,10,0,0,0,0
588,1972-11-09,0,1,0,0,0,0,1,0,0,721,16,11,0,0,0,0
589,1972-11-13,0,1,0,0,0,0,0,0,0,722,16,11,0,0,0,0
590,1972-11-14,0,1,0,0,0,0,0,0,0,723,16,11,0,0,0,0
591,1972-11-17,0,1,0,0,0,0,0,0,0,724,16,11,0,0,0,0
592,1972-11-21,0,2,0,0,0,0,0,0,0,726,16,11,0,0,0,0
593,1972-11-28,0,1,0,0,0,0,0,0,0,727,16,11,0,0,0,0
594,1972-12-05,0,1,0,0,0,0,0,0,0,728,16,11,0,0,0,0
595,1972-12-08,0,2,0,0,0,0,0,0,0,730,16,11,0,0,0,0
596,1972-12-13,0,1,0,0,0,0,1,0,0,731,16,12,0,0,0,0
597,1972-12-18,0,2,0,0,0,0,0,0,0,733,16,12,0,0,0,0
598,1972-12-21,0,2,0,0,0,0,0,0,0,735,16,12,0,0,0,0
599,1972-12-22,0,2,0,0,0,0,0,0,0,737,16,12,0,0,0,0
600,1972-12-28,0,1,0,0,0,0,0,0,0,738,16,12,0,0,0,0
601,1972-12-29,0,3,0,0,0,0,0,0,0,741,16,12,0,0,0,0
602,1973-01-03,0,1,0,0,0,0,0,0,0,742,16,12,0,0,0,0
603,1973-01-12,0,1,0,0,0,0,0,0,0,743,16,12,0,0,0,0
604,1973-01-15,0,1,0,0,0,0,0,0,0,744,16,12,0,0,0,0
605,1973-01-18,0,1,0,0,0,0,0,0,0,745,16,12,0,0,0,0
606,1973-01-23,0,1,0,0,0,0,0,0,0,746,16,12,0,0,0,0
607,1973-01-24,0,1,0,0,0,0,0,0,0,747,16,12,0,0,0,0
608,1973-01-30,0,2,0,0,0,0,0,0,0,749,16,12,0,0,0,0
609,1973-01-31,0,1,0,0,0,0,0,0,0,750,16,12,0,0,0,0
610,1973-02-02,0,1,0,0,0,0,0,0,0,751,16,12,0,0,0,0
611,1973-02-05,0,2,0,0,0,0,0,0,0,753,16,12,0,0,0,0
612,1973-02-08,0,1,0,0,0,0,0,0,0,754,16,12,0,0,0,0
613,1973-02-13,0,1,0,0,0,0,0,0,0,755,16,12,0,0,0,0
614,1973-02-14,0,1,0,0,0,0,0,0,0,756,16,12,0,0,0,0
615,1973-02-16,0,2,0,0,0,0,0,0,0,758,16,12,0,0,0,0
616,1973-02-19,0,1,0,0,0,0,0,0,0,759,16,12,0,0,0,0
617,1973-02-20,0,0,0,1,0,0,0,0,0,759,17,12,0,0,0,0
618,1973-02-22,0,1,0,0,0,0,0,0,0,760,17,12,0,0,0,0
619,1973-02-23,0,1,0,0,0,0,0,0,0,761,17,12,0,0,0,0
620,1973-02-26,0,1,0,0,0,0,0,0,0,762,17,12,0,0,0,0
621,1973-03-01,0,2,0,0,0,0,0,0,0,764,17,12,0,0,0,0
622,1973-03-05,0,1,0,0,0,0,0,0,0,765,17,12,0,0,0,0
623,1973-03-06,0,1,0,0,0,0,0,0,0,766,17,12,0,0,0,0
624,1973-03-09,0,3,0,0,0,0,0,0,0,769,17,12,0,0,0,0
625,1973-03-12,0,4,0,0,0,0,0,0,0,773,17,12,0,0,0,0
626,1973-03-13,0,1,0,0,0,0,0,0,0,774,17,12,0,0,0,0
627,1973-03-14,0,1,0,0,0,0,0,0,0,775,17,12,0,0,0,0
628,1973-03-15,0,1,0,0,0,0,0,0,0,776,17,12,0,0,0,0
629,1973-03-16,0,4,0,0,0,0,0,0,0,780,17,12,0,0,0,0
630,1973-03-19,0,3,0,0,0,0,0,0,0,783,17,12,0,0,0,0
631,1973-03-27,0,1,0,0,0,0,0,0,0,784,17,12,0,0,0,0
632,1973-03-29,0,1,0,0,0,0,0,0,0,785,17,12,0,0,0,0
633,1973-03-30,0,3,0,0,0,0,0,0,0,788,17,12,0,0,0,0
634,1973-04-02,0,1,0,0,0,0,0,0,0,789,17,12,0,0,0,0
635,1973-04-06,0,1,0,0,0,0,0,0,0,790,17,12,0,0,0,0
636,1973-04-09,0,2,0,0,0,0,0,0,0,792,17,12,0,0,0,0
637,1973-04-10,0,1,0,0,0,0,0,0,0,793,17,12,0,0,0,0
638,1973-04-11,0,1,0,0,0,0,0,0,0,794,17,12,0,0,0,0
639,1973-04-12,0,3,0,0,0,0,0,0,0,797,17,12,0,0,0,0
640,1973-04-13,0,3,0,0,0,0,0,0,0,800,17,12,0,0,0,0
641,1973-04-16,0,1,0,0,0,0,0,0,0,801,17,12,0,0,0,0
642,1973-04-17,0,1,0,0,0,0,0,0,0,802,17,12,0,0,0,0
643,1973-04-19,0,1,0,0,0,0,0,0,0,803,17,12,0,0,0,0
644,1973-04-20,0,2,0,0,0,0,1,0,0,805,17,13,0,0,0,0
645,1973-04-24,0,3,0,0,0,0,0,0,0,808,17,13,0,0,0,0
646,1973-04-25,0,1,0,0,0,0,0,0,0,809,17,13,0,0,0,0
647,1973-04-26,0,1,0,0,0,0,0,0,0,810,17,13,0,0,0,0
648,1973-04-27,0,2,0,0,0,0,0,0,0,812,17,13,0,0,0,0
649,1973-05-01,0,2,0,0,0,0,0,0,0,814,17,13,0,0,0,0
650,1973-05-03,0,1,0,0,0,0,0,0,0,815,17,13,0,0,0,0
651,1973-05-04,0,1,0,0,0,0,0,0,0,816,17,13,0,0,0,0
652,1973-05-07,0,2,0,0,0,0,0,0,0,818,17,13,0,0,0,0
653,1973-05-08,0,2,0,0,0,0,0,0,0,820,17,13,0,0,0,0
654,1973-05-09,0,2,0,0,0,0,0,0,0,822,17,13,0,0,0,0
655,1973-05-10,0,1,0,0,0,0,0,0,0,823,17,13,0,0,0,0
656,1973-05-11,0,1,0,1,0,0,0,0,0,824,18,13,0,0,0,0
657,1973-05-14,0,2,0,0,0,0,0,0,0,826,18,13,0,0,0,0
658,1973-05-15,0,1,0,0,0,0,0,0,0,827,18,13,0,0,0,0
659,1973-05-16,0,1,0,0,0,0,0,0,0,828,18,13,0,0,0,0
660,1973-05-17,0,3,0,0,0,0,0,0,0,831,18,13,0,0,0,0
661,1973-05-18,0,1,0,0,0,0,0,0,0,832,18,13,0,0,0,0
662,1973-05-21,0,2,0,0,0,0,0,0,0,834,18,13,0,0,0,0
663,1973-05-22,0,1,0,0,0,0,0,0,0,835,18,13,0,0,0,0
664,1973-05-23,0,1,0,0,0,0,0,0,0,836,18,13,0,0,0,0
665,1973-05-25,0,3,0,0,0,0,0,0,0,839,18,13,0,0,0,0
666,1973-05-28,0,1,0,0,0,0,1,0,0,840,18,14,0,0,0,0
667,1973-05-29,0,2,0,0,0,0,0,0,0,842,18,14,0,0,0,0
668,1973-05-30,0,2,0,0,0,0,0,0,0,844,18,14,0,0,0,0
669,1973-06-01,0,3,0,0,0,0,0,0,0,847,18,14,0,0,0,0
670,1973-06-04,0,1,0,0,0,0,0,0,0,848,18,14,0,0,0,0
671,1973-06-05,0,1,0,0,0,0,0,0,0,849,18,14,0,0,0,0
672,1973-06-06,0,1,0,0,0,0,0,0,0,850,18,14,0,0,0,0
673,1973-06-07,0,1,0,0,0,0,0,0,0,851,18,14,0,0,0,0
674,1973-06-08,0,2,0,0,0,0,0,0,0,853,18,14,0,0,0,0
675,1973-06-12,0,1,0,0,0,0,0,0,0,854,18,14,0,0,0,0
676,1973-06-13,0,2,0,0,0,0,0,0,0,856,18,14,0,0,0,0
677,1973-06-15,0,2,0,0,0,0,0,0,0,858,18,14,0,0,0,0
678,1973-06-18,0,1,0,0,0,0,0,0,0,859,18,14,0,0,0,0
679,1973-06-20,0,1,0,0,0,0,0,0,0,860,18,14,0,0,0,0
680,1973-06-22,0,1,0,0,0,0,0,0,0,861,18,14,0,0,0,0
681,1973-06-27,0,1,0,0,0,0,0,0,0,862,18,14,0,0,0,0
682,1973-06-28,0,2,0,0,0,0,0,0,0,864,18,14,0,0,0,0
683,1973-06-29,0,1,0,0,0,0,0,0,0,865,18,14,0,0,0,0
684,1973-07-02,0,2,0,0,0,0,0,0,0,867,18,14,0,0,0,0
685,1973-07-04,0,1,0,0,0,0,0,0,0,868,18,14,0,0,0,0
686,1973-07-05,0,2,0,0,0,0,0,0,0,870,18,14,0,0,0,0
687,1973-07-06,0,1,0,0,0,0,0,0,0,871,18,14,0,0,0,0
688,1973-07-09,0,1,0,0,0,0,0,0,0,872,18,14,0,0,0,0
689,1973-07-11,0,1,0,0,0,0,0,0,0,873,18,14,0,0,0,0
690,1973-07-12,0,3,0,0,0,0,0,0,0,876,18,14,0,0,0,0
691,1973-07-13,0,2,0,0,0,0,0,0,0,878,18,14,0,0,0,0
692,1973-07-16,0,1,0,0,0,0,0,0,0,879,18,14,0,0,0,0
693,1973-07-18,0,1,0,0,0,0,0,0,0,880,18,14,0,0,0,0
694,1973-07-19,0,2,0,0,0,0,0,0,0,882,18,14,0,0,0,0
695,1973-07-23,0,1,0,0,0,0,0,0,0,883,18,14,0,0,0,0
696,1973-07-24,0,2,0,0,0,0,0,0,0,885,18,14,0,0,0,0
697,1973-07-26,0,1,0,0,0,0,0,0,0,886,18,14,0,0,0,0
698,1973-07-27,0,1,0,0,0,0,0,0,0,887,18,14,0,0,0,0
699,1973-07-30,0,1,0,0,0,0,0,0,0,888,18,14,0,0,0,0
700,1973-08-02,0,2,0,0,0,0,0,0,0,890,18,14,0,0,0,0
701,1973-08-03,0,2,0,0,0,0,0,0,0,892,18,14,0,0,0,0
702,1973-08-06,0,1,0,0,0,0,0,0,0,893,18,14,0,0,0,0
703,1973-08-08,0,1,0,0,0,0,0,0,0,894,18,14,0,0,0,0
704,1973-08-09,0,4,0,0,0,0,0,0,0,898,18,14,0,0,0,0
705,1973-08-13,0,4,0,0,0,0,0,0,0,902,18,14,0,0,0,0
706,1973-08-14,0,1,0,0,0,0,0,0,0,903,18,14,0,0,0,0
707,1973-08-15,0,1,0,0,0,0,0,0,0,904,18,14,0,0,0,0
708,1973-08-18,0,0,0,1,0,0,0,0,0,904,19,14,0,0,0,0
709,1973-08-20,0,2,0,0,0,0,0,0,0,906,19,14,0,0,0,0
710,1973-08-21,0,1,0,0,0,0,0,0,0,907,19,14,0,0,0,0
711,1973-08-22,0,3,0,0,0,0,0,0,0,910,19,14,0,0,0,0
712,1973-08-23,0,1,0,0,0,0,0,0,0,911,19,14,0,0,0,0
713,1973-08-24,0,1,0,0,0,0,0,0,0,912,19,14,0,0,0,0
714,1973-08-29,0,1,0,0,0,0,1,0,0,913,19,15,0,0,0,0
715,1973-08-30,0,1,0,0,0,0,0,0,0,914,19,15,0,0,0,0
716,1973-09-03,0,1,0,0,0,0,0,0,0,915,19,15,0,0,0,0
717,1973-09-04,0,2,0,0,0,0,0,0,0,917,19,15,0,0,0,0
718,1973-09-06,0,2,0,0,0,0,0,0,0,919,19,15,0,0,0,0
719,1973-09-07,0,1,0,0,0,0,0,0,0,920,19,15,0,0,0,0
720,1973-09-10,0,1,0,0,0,0,0,0,0,921,19,15,0,0,0,0
721,1973-09-11,0,1,0,0,0,0,0,0,0,922,19,15,0,0,0,0
722,1973-09-12,0,1,0,0,0,0,0,0,0,923,19,15,0,0,0,0
723,1973-09-13,0,3,0,0,0,0,0,0,0,926,19,15,0,0,0,0
724,1973-09-17,0,1,0,0,0,0,0,0,0,927,19,15,0,0,0,0
725,1973-09-20,0,2,0,0,0,0,0,0,0,929,19,15,0,0,0,0
726,1973-09-25,0,1,0,0,0,0,0,0,0,930,19,15,0,0,0,0
727,1973-09-27,0,1,0,0,0,0,0,0,0,931,19,15,0,0,0,0
728,1973-09-28,0,1,0,0,0,0,0,0,0,932,19,15,0,0,0,0
729,1973-10-01,0,3,0,0,0,0,0,0,0,935,19,15,0,0,0,0
730,1973-10-05,0,1,0,0,0,0,0,0,0,936,19,15,0,0,0,0
731,1973-10-09,0,2,0,0,0,0,0,0,0,938,19,15,0,0,0,0
732,1973-10-10,0,2,0,0,0,0,0,0,0,940,19,15,0,0,0,0
733,1973-10-12,0,2,0,0,0,0,0,0,0,942,19,15,0,0,0,0
734,1973-10-16,0,2,0,1,0,0,0,0,0,944,20,15,0,0,0,0
735,1973-10-19,0,3,0,0,0,0,0,0,0,947,20,15,0,0,0,0
736,1973-10-29,0,2,0,0,0,0,0,0,0,949,20,15,0,0,0,0
737,1973-10-30,0,2,0,0,0,0,0,0,0,951,20,15,0,0,0,0
738,1973-10-31,0,1,0,0,0,0,0,0,0,952,20,15,0,0,0,0
739,1973-11-06,0,1,0,0,0,0,0,0,0,953,20,15,0,0,0,0
740,1973-11-07,0,2,0,0,0,0,0,0,0,955,20,15,0,0,0,0
741,1973-11-12,0,1,0,0,0,0,0,0,0,956,20,15,0,0,0,0
742,1973-11-16,0,2,0,0,0,0,0,0,0,958,20,15,0,0,0,0
743,1973-11-19,0,2,0,0,0,0,0,0,0,960,20,15,0,0,0,0
744,1973-11-21,0,2,0,0,0,0,0,0,0,962,20,15,0,0,0,0
745,1973-11-23,0,1,0,0,0,0,0,0,0,963,20,15,0,0,0,0
746,1973-11-27,0,1,0,0,0,0,0,0,0,964,20,15,0,0,0,0
747,1973-11-28,0,2,0,0,0,0,0,0,0,966,20,15,0,0,0,0
748,1973-11-29,0,1,0,0,0,0,0,0,0,967,20,15,0,0,0,0
749,1973-11-30,0,1,0,0,0,0,0,0,0,968,20,15,0,0,0,0
750,1973-12-06,0,2,0,0,0,0,0,0,0,970,20,15,0,0,0,0
751,1973-12-07,0,6,0,0,0,0,0,0,0,976,20,15,0,0,0,0
752,1973-12-10,0,3,0,0,0,0,0,0,0,979,20,15,0,0,0,0
753,1973-12-11,0,3,0,0,0,0,0,0,0,982,20,15,0,0,0,0
754,1973-12-12,0,1,0,0,0,0,0,0,0,983,20,15,0,0,0,0
755,1973-12-19,0,1,0,0,0,0,0,0,0,984,20,15,0,0,0,0
756,1973-12-20,0,1,0,0,0,0,0,0,0,985,20,15,0,0,0,0
757,1973-12-24,0,1,0,0,0,0,0,0,0,986,20,15,0,0,0,0
758,1974-01-02,0,1,0,0,0,0,0,0,0,987,20,15,0,0,0,0
759,1974-01-04,0,1,0,0,0,0,0,0,0,988,20,15,0,0,0,0
760,1974-01-11,0,1,0,0,0,0,0,0,0,989,20,15,0,0,0,0
761,1974-01-21,0,1,0,0,0,0,0,0,0,990,20,15,0,0,0,0
762,1974-01-22,0,2,0,0,0,0,0,0,0,992,20,15,0,0,0,0
763,1974-01-31,0,1,0,0,0,0,0,0,0,993,20,15,0,0,0,0
764,1974-02-01,0,1,0,0,0,0,0,0,0,994,20,15,0,0,0,0
765,1974-02-04,0,2,0,0,0,0,0,0,0,996,20,15,0,0,0,0
766,1974-02-12,0,1,0,0,0,0,0,0,0,997,20,15,0,0,0,0
767,1974-02-18,0,2,0,0,0,0,1,0,0,999,20,16,0,0,0,0
768,1974-02-19,0,1,0,0,0,0,0,0,0,1000,20,16,0,0,0,0
769,1974-02-21,0,1,0,0,0,0,0,0,0,1001,20,16,0,0,0,0
770,1974-02-23,0,1,0,0,0,0,0,0,0,1002,20,16,0,0,0,0
771,1974-02-27,0,1,0,0,0,0,0,0,0,1003,20,16,0,0,0,0
772,1974-03-01,0,1,0,0,0,0,0,0,0,1004,20,16,0,0,0,0
773,1974-03-05,0,1,0,0,0,0,0,0,0,1005,20,16,0,0,0,0
774,1974-03-06,0,1,0,0,0,0,0,0,0,1006,20,16,0,0,0,0
775,1974-03-07,0,1,0,0,0,0,0,0,0,1007,20,16,0,0,0,0
776,1974-03-08,0,1,0,0,0,0,0,0,0,1008,20,16,0,0,0,0
777,1974-03-11,0,2,0,0,0,0,0,0,0,1010,20,16,0,0,0,0
778,1974-03-14,0,2,0,0,0,0,0,0,0,1012,20,16,0,0,0,0
779,1974-03-18,0,2,0,0,0,0,0,0,0,1014,20,16,0,0,0,0
780,1974-03-19,0,1,0,0,0,0,0,0,0,1015,20,16,0,0,0,0
781,1974-03-21,0,1,0,0,0,0,0,0,0,1016,20,16,0,0,0,0
782,1974-03-22,0,1,0,0,0,0,0,0,0,1017,20,16,0,0,0,0
783,1974-03-25,0,1,0,0,0,0,0,0,0,1018,20,16,0,0,0,0
784,1974-03-26,0,1,0,0,0,0,0,0,0,1019,20,16,0,0,0,0
785,1974-03-27,0,1,0,0,0,0,0,0,0,1020,20,16,0,0,0,0
786,1974-03-28,0,1,0,0,0,0,0,0,0,1021,20,16,0,0,0,0
787,1974-03-30,0,1,0,0,0,0,0,0,0,1022,20,16,0,0,0,0
788,1974-04-01,0,1,0,0,0,0,0,0,0,1023,20,16,0,0,0,0
789,1974-04-03,0,2,0,0,0,0,0,0,0,1025,20,16,0,0,0,0
790,1974-04-04,0,1,0,0,0,0,0,0,0,1026,20,16,0,0,0,0
791,1974-04-05,0,3,0,1,0,0,0,0,0,1029,21,16,0,0,0,0
792,1974-04-06,0,1,0,0,0,0,0,0,0,1030,21,16,0,0,0,0
793,1974-04-08,0,3,0,0,0,0,0,0,0,1033,21,16,0,0,0,0
794,1974-04-09,0,2,0,0,0,0,0,0,0,1035,21,16,0,0,0,0
795,1974-04-10,0,1,0,0,0,0,0,0,0,1036,21,16,0,0,0,0
796,1974-04-11,0,2,0,0,0,0,0,0,0,1038,21,16,0,0,0,0
797,1974-04-12,0,1,0,0,0,0,0,0,0,1039,21,16,0,0,0,0
798,1974-04-16,0,1,0,0,0,0,0,0,0,1040,21,16,0,0,0,0
799,1974-04-17,0,1,0,0,0,0,0,0,0,1041,21,16,0,0,0,0
800,1974-04-19,0,3,0,0,0,0,0,0,0,1044,21,16,0,0,0,0
801,1974-04-23,0,1,0,0,0,0,0,0,0,1045,21,16,0,0,0,0
802,1974-04-24,0,1,0,0,0,0,0,0,0,1046,21,16,0,0,0,0
803,1974-04-25,0,3,0,0,0,0,0,0,0,1049,21,16,0,0,0,0
804,1974-04-26,0,2,0,0,0,0,0,0,0,1051,21,16,0,0,0,0
805,1974-04-29,0,3,0,0,0,0,0,0,0,1054,21,16,0,0,0,0
806,1974-05-01,0,5,0,0,0,0,0,0,0,1059,21,16,0,0,0,0
807,1974-05-02,0,2,0,0,0,0,0,0,0,1061,21,16,0,0,0,0
808,1974-05-03,0,2,0,0,0,0,0,0,0,1063,21,16,0,0,0,0
809,1974-05-06,0,2,0,0,0,0,0,0,0,1065,21,16,0,0,0,0
810,1974-05-07,0,3,0,0,0,0,0,0,0,1068,21,16,0,0,0,0
811,1974-05-08,0,1,0,0,0,0,0,0,0,1069,21,16,0,0,0,0
812,1974-05-10,0,4,0,0,0,0,0,0,0,1073,21,16,0,0,0,0
813,1974-05-13,0,2,0,0,0,0,0,0,0,1075,21,16,0,0,0,0
814,1974-05-14,0,1,0,0,0,0,0,0,0,1076,21,16,0,0,0,0
815,1974-05-16,0,2,0,0,0,0,0,0,0,1078,21,16,0,0,0,0
816,1974-05-17,0,2,0,0,0,0,0,0,0,1080,21,16,0,0,0,0
817,1974-05-20,0,3,0,0,0,0,0,0,0,1083,21,16,0,0,0,0
818,1974-05-21,0,1,0,0,0,0,0,0,0,1084,21,16,0,0,0,0
819,1974-05-22,0,3,0,0,0,0,0,0,0,1087,21,16,0,0,0,0
820,1974-05-24,0,3,0,0,0,0,0,0,0,1090,21,16,0,0,0,0
821,1974-05-27,0,1,0,0,0,0,0,0,0,1091,21,16,0,0,0,0
822,1974-05-29,0,1,0,0,0,0,0,0,0,1092,21,16,0,0,0,0
823,1974-05-30,0,2,0,0,0,0,0,0,0,1094,21,16,0,0,0,0
824,1974-05-31,0,3,0,0,0,0,0,0,0,1097,21,16,0,0,0,0
825,1974-06-04,0,2,0,0,0,0,0,0,0,1099,21,16,0,0,0,0
826,1974-06-07,0,4,0,0,0,0,0,0,0,1103,21,16,0,0,0,0
827,1974-06-10,0,2,0,0,0,0,0,0,0,1105,21,16,0,0,0,0
828,1974-06-11,0,1,0,0,0,0,0,0,0,1106,21,16,0,0,0,0
829,1974-06-12,0,1,0,0,0,0,0,0,0,1107,21,16,0,0,0,0
830,1974-06-13,0,2,0,0,0,0,0,0,0,1109,21,16,0,0,0,0
831,1974-06-14,0,1,0,0,0,0,0,0,0,1110,21,16,0,0,0,0
832,1974-06-17,0,2,0,0,0,0,0,0,0,1112,21,16,0,0,0,0
833,1974-06-18,0,1,0,0,0,0,0,0,0,1113,21,16,0,0,0,0
834,1974-06-19,0,2,0,0,0,0,0,0,0,1115,21,16,0,0,0,0
835,1974-06-20,0,1,0,0,0,0,0,0,0,1116,21,16,0,0,0,0
836,1974-06-21,0,2,0,0,0,0,0,0,0,1118,21,16,0,0,0,0
837,1974-06-27,0,5,0,0,0,0,0,0,0,1123,21,16,0,0,0,0
838,1974-06-28,0,4,0,0,0,0,0,0,0,1127,21,16,0,0,0,0
839,1974-07-02,0,1,0,0,0,0,0,0,0,1128,21,16,0,0,0,0
840,1974-07-03,0,1,0,0,0,0,0,0,0,1129,21,16,0,0,0,0
841,1974-07-05,0,3,0,0,0,0,0,0,0,1132,21,16,0,0,0,0
842,1974-07-06,0,1,0,0,0,0,0,0,0,1133,21,16,0,0,0,0
843,1974-07-08,0,1,0,0,0,0,0,0,0,1134,21,16,0,0,0,0
844,1974-07-09,0,1,0,0,0,0,0,0,0,1135,21,16,0,0,0,0
845,1974-07-10,0,4,0,0,0,0,0,0,0,1139,21,16,0,0,0,0
846,1974-07-12,0,5,0,0,0,0,0,0,0,1144,21,16,0,0,0,0
847,1974-07-15,0,1,0,0,0,0,0,0,0,1145,21,16,0,0,0,0
848,1974-07-22,0,1,0,0,0,0,0,0,0,1146,21,16,0,0,0,0
849,1974-07-23,0,2,0,0,0,0,0,0,0,1148,21,16,0,0,0,0
850,1974-07-24,0,2,0,0,0,0,0,0,0,1150,21,16,0,0,0,0
851,1974-07-25,0,1,0,0,0,0,0,0,0,1151,21,16,0,0,0,0
852,1974-07-26,0,1,0,0,0,0,0,0,0,1152,21,16,0,0,0,0
853,1974-07-29,0,1,0,0,0,0,0,0,0,1153,21,16,0,0,0,0
854,1974-07-30,0,2,0,0,0,0,0,0,0,1155,21,16,0,0,0,0
855,1974-07-31,0,1,0,0,0,0,0,0,0,1156,21,16,0,0,0,0
856,1974-08-01,0,1,0,0,0,0,0,0,0,1157,21,16,0,0,0,0
857,1974-08-02,0,2,0,0,0,0,0,0,0,1159,21,16,0,0,0,0
858,1974-08-07,0,2,0,0,0,0,0,0,0,1161,21,16,0,0,0,0
859,1974-08-08,0,5,0,0,0,0,0,0,0,1166,21,16,0,0,0,0
860,1974-08-09,0,1,0,0,0,0,0,0,0,1167,21,16,0,0,0,0
861,1974-08-10,0,1,0,0,0,0,0,0,0,1168,21,16,0,0,0,0
862,1974-08-12,0,2,0,0,0,0,0,0,0,1170,21,16,0,0,0,0
863,1974-08-13,0,1,0,0,0,0,0,0,0,1171,21,16,0,0,0,0
864,1974-08-14,0,2,0,0,0,0,0,0,0,1173,21,16,0,0,0,0
865,1974-08-15,0,1,0,0,0,0,0,0,0,1174,21,16,0,0,0,0
866,1974-08-16,0,3,0,0,0,0,0,0,0,1177,21,16,0,0,0,0
867,1974-08-20,0,1,0,0,0,0,0,0,0,1178,21,16,0,0,0,0
868,1974-08-21,0,2,0,0,0,0,0,0,0,1180,21,16,0,0,0,0
869,1974-08-22,0,1,0,0,0,0,0,0,0,1181,21,16,0,0,0,0
870,1974-08-23,0,2,0,0,0,0,0,0,0,1183,21,16,0,0,0,0
871,1974-08-26,0,1,0,0,0,0,0,0,0,1184,21,16,0,0,0,0
872,1974-08-27,0,1,0,0,0,0,1,0,0,1185,21,17,0,0,0,0
873,1974-08-28,0,1,0,0,0,0,0,0,0,1186,21,17,0,0,0,0
874,1974-08-29,0,1,0,0,0,0,0,0,0,1187,21,17,0,0,0,0
875,1974-08-30,0,2,0,0,0,0,0,0,0,1189,21,17,0,0,0,0
876,1974-09-02,0,1,0,0,0,0,0,0,0,1190,21,17,0,0,0,0
877,1974-09-04,0,1,0,0,0,0,0,0,0,1191,21,17,0,0,0,0
878,1974-09-06,0,2,0,0,0,0,0,0,0,1193,21,17,0,0,0,0
879,1974-09-10,0,2,0,0,0,0,0,0,0,1195,21,17,0,0,0,0
